sheet	context	row_1based	term	excerpt
Supplementary Data 3	human	1851	Naive B	0 | 0.505834433739779 | 0.554 | 0.392 | 0 | Naive B | BLOC1S2
Supplementary Data 3	human	1852	Naive B	0 | 0.505601537617331 | 0.259 | 0.018 | 0 | Naive B | EBF1
Supplementary Data 3	human	1853	Naive B	0 | 0.50504439866417 | 0.188 | 0.005 | 0 | Naive B | FAM111B
Supplementary Data 3	human	1854	Naive B	0 | 0.502567855168222 | 0.332 | 0.077 | 0 | Naive B | P2RY10
Supplementary Data 3	human	1855	Naive B	0 | 0.501934987642586 | 0.483 | 0.22 | 0 | Naive B | RHOH
Supplementary Data 3	human	1856	Naive B	0 | 0.500086293610787 | 0.343 | 0.151 | 0 | Naive B | GUCD1
Supplementary Data 3	human	1857	Naive B	0 | 0.499343137441449 | 0.995 | 0.907 | 0 | Naive B | CD52
Supplementary Data 3	human	1858	Naive B	0 | 0.498282125642346 | 0.595 | 0.426 | 0 | Naive B | CD55
Supplementary Data 3	human	1859	Naive B	0 | 0.497014234750529 | 1 | 0.998 | 0 | Naive B | RPL13
Supplementary Data 3	human	1860	Naive B	0 | 0.490563060050981 | 0.385 | 0.187 | 0 | Naive B | GGA2
Supplementary Data 3	human	1861	Naive B	0 | 0.490238029134968 | 1 | 0.997 | 0 | Naive B | RPL18
Supplementary Data 3	human	1862	Naive B	0 | 0.489208669021317 | 1 | 0.996 | 0 | Naive B | RPL8
Supplementary Data 3	human	1863	Naive B	0 | 0.487288013390418 | 0.71 | 0.595 | 0 | Naive B | SP100
Supplementary Data 3	human	1864	Naive B	0 | 0.487234079606877 | 1 | 0.99 | 0 | Naive B | RPS21
Supplementary Data 3	human	1865	Naive B	0 | 0.484891861614258 | 0.452 | 0.228 | 0 | Naive B | MTSS1
Supplementary Data 3	human	1866	Naive B	0 | 0.478188927166264 | 0.4 | 0.212 | 0 | Naive B | KIAA0040
Supplementary Data 3	human	1867	Naive B	0 | 0.477580857209797 | 0.999 | 0.995 | 0 | Naive B | RPL12
Supplementary Data 3	human	1868	Naive B	0 | 0.473445628513931 | 0.408 | 0.236 | 0 | Naive B | HHEX
Supplementary Data 3	human	1869	Naive B	0 | 0.472064733317656 | 1 | 0.992 | 0 | Naive B | RPL10A
Supplementary Data 3	human	1870	Naive B	0 | 0.471775041065221 | 0.273 | 0.033 | 0 | Naive B | BLNK
Supplementary Data 3	human	1870	NK	0 | 0.471775041065221 | 0.273 | 0.033 | 0 | Naive B | BLNK
Supplementary Data 3	human	1871	Naive B	0 | 0.471590079157378 | 0.406 | 0.286 | 0 | Naive B | SMIM14
Supplementary Data 3	human	1872	Naive B	0 | 0.47091451407988 | 1 | 0.998 | 0 | Naive B | RPL21
Supplementary Data 3	human	1873	Naive B	0 | 0.464828103267901 | 0.997 | 0.971 | 0 | Naive B | RPLP0
Supplementary Data 3	human	1874	Naive B	0 | 0.463949119558344 | 0.415 | 0.24 | 0 | Naive B | UVRAG
Supplementary Data 3	human	1875	Naive B	0 | 0.460664816829174 | 0.304 | 0.102 | 0 | Naive B | QRSL1
Supplementary Data 3	human	1876	Naive B	0 | 0.458505999020052 | 0.479 | 0.345 | 0 | Naive B | TAGAP
Supplementary Data 3	human	1877	Naive B	0 | 0.454839637189692 | 0.735 | 0.641 | 0 | Naive B | PRKCB
Supplementary Data 3	human	1878	Naive B	0 | 0.454838889307737 | 0.679 | 0.586 | 0 | Naive B | ARID1B
Supplementary Data 3	human	1879	Naive B	0 | 0.454522948926612 | 0.372 | 0.22 | 0 | Naive B | CHPT1
Supplementary Data 3	human	1880	Naive B	0 | 0.454487754983539 | 0.998 | 0.991 | 0 | Naive B | RPL35
Supplementary Data 3	human	1881	Naive B	0 | 0.45132687977309 | 0.941 | 0.885 | 0 | Naive B | PNISR
Supplementary Data 3	human	1882	Naive B	0 | 0.450781752808044 | 0.42 | 0.285 | 0 | Naive B | TCOF1
Supplementary Data 3	human	1883	Naive B	0 | 0.449432347265984 | 0.315 | 0.088 | 0 | Naive B | BCAS4
Supplementary Data 3	human	1884	Naive B	0 | 0.443287444655177 | 0.243 | 0.034 | 0 | Naive B | RUBCNL
Supplementary Data 3	human	1885	Naive B	0 | 0.443021909299503 | 1 | 0.991 | 0 | Naive B | RPS20
Supplementary Data 3	human	1886	Naive B	0 | 0.442282936928171 | 0.449 | 0.277 | 0 | Naive B | SP140L
Supplementary Data 3	human	1887	Naive B	0 | 0.441903863185654 | 0.737 | 0.618 | 0 | Naive B | SMAP2
Supplementary Data 3	human	1888	Naive B	0 | 0.439946926242182 | 0.315 | 0.152 | 0 | Naive B | FCHSD2
Supplementary Data 3	human	1889	Naive B	0 | 0.438951794959286 | 0.328 | 0.125 | 0 | Naive B | TCF3
Supplementary Data 3	human	1890	Naive B	0 | 0.436749318807726 | 0.352 | 0.197 | 0 | Naive B | PLEKHF2
Supplementary Data 3	human	1891	Naive B	0 | 0.434694919156241 | 0.349 | 0.175 | 0 | Naive B | CCDC32
Supplementary Data 3	human	1892	Naive B	0 | 0.433783261670419 | 1 | 0.995 | 0 | Naive B | RPS10
Supplementary Data 3	human	1893	Naive B	0 | 0.432806507622501 | 0.37 | 0.206 | 0 | Naive B | CSNK1G3
Supplementary Data 3	human	1893	NK	0 | 0.432806507622501 | 0.37 | 0.206 | 0 | Naive B | CSNK1G3
Supplementary Data 3	human	1894	Naive B	0 | 0.432274990965274 | 0.245 | 0.046 | 0 | Naive B | HLA-DOA
Supplementary Data 3	human	1895	Naive B	0 | 0.431771135339237 | 0.228 | 0.018 | 0 | Naive B | PAWR
Supplementary Data 3	human	1896	Naive B	0 | 0.430243991719431 | 0.519 | 0.389 | 0 | Naive B | MBD4
Supplementary Data 3	human	1897	Naive B	0 | 0.429941582253289 | 0.924 | 0.851 | 0 | Naive B | LIMD2
Supplementary Data 3	human	1898	Naive B	0 | 0.428624166991998 | 0.499 | 0.345 | 0 | Naive B | EPB41L4A-AS1
Supplementary Data 3	human	1899	Naive B	0 | 0.427498973019422 | 0.998 | 0.977 | 0 | Naive B | EEF1B2
Supplementary Data 3	human	1900	Naive B	0 | 0.425735765971404 | 0.999 | 0.996 | 0 | Naive B | RPL37A
Supplementary Data 3	human	1901	Naive B	0 | 0.422263083719543 | 1 | 0.998 | 0 | Naive B | FAU
Supplementary Data 3	human	1902	Naive B	0 | 0.421409508843007 | 0.285 | 0.08 | 0 | Naive B | CHD7
Supplementary Data 3	human	1903	Naive B	0 | 0.420496820992835 | 0.417 | 0.266 | 0 | Naive B | DGKD
Supplementary Data 3	human	1904	Naive B	0 | 0.420314885380172 | 1 | 0.998 | 0 | Naive B | RPL15
Supplementary Data 3	human	1905	Naive B	0 | 0.418355578128383 | 0.774 | 0.693 | 0 | Naive B | PNN
Supplementary Data 3	human	1906	Naive B	0 | 0.417061317468328 | 0.371 | 0.228 | 0 | Naive B | RERE
Supplementary Data 3	human	1907	Naive B	0 | 0.416947099345789 | 1 | 0.997 | 0 | Naive B | RPLP2
Supplementary Data 3	human	1908	Naive B	0 | 0.416269206584575 | 0.317 | 0.165 | 0 | Naive B | IFT57
Supplementary Data 3	human	1909	Naive B	0 | 0.415827253166322 | 1 | 0.996 | 0 | Naive B | RPL9
Supplementary Data 3	human	1910	Naive B	0 | 0.4140784173106 | 0.245 | 0.051 | 0 | Naive B | ADARB1
Supplementary Data 3	human	1911	Naive B	0 | 0.41339123955093 | 1 | 0.997 | 0 | Naive B | RPL39
Supplementary Data 3	human	1912	Naive B	0 | 0.413235132042185 | 0.22 | 0.013 | 0 | Naive B | STAP1
Supplementary Data 3	human	1913	Naive B	0 | 0.412685121515964 | 0.218 | 0.025 | 0 | Naive B | MICAL3
Supplementary Data 3	human	1914	Naive B	0 | 0.4122503172345 | 0.232 | 0.037 | 0 | Naive B | OSBPL10
Supplementary Data 3	human	1915	Naive B	0 | 0.410081545497046 | 0.236 | 0.028 | 0 | Naive B | POU2AF1
Supplementary Data 3	human	1916	Naive B	0 | 0.409845159571894 | 0.349 | 0.179 | 0 | Naive B | TSPAN3
Supplementary Data 3	human	1917	Naive B	0 | 0.408396167403837 | 0.646 | 0.558 | 0 | Naive B | RPL22L1
Supplementary Data 3	human	1918	Naive B	0 | 0.407472889932848 | 0.46 | 0.332 | 0 | Naive B | APPL1
Supplementary Data 3	human	1919	Naive B	0 | 0.405615858443059 | 0.207 | 0.017 | 0 | Naive B | CXCR5
Supplementary Data 3	human	1920	Naive B	0 | 0.405524037355993 | 0.766 | 0.72 | 0 | Naive B | TRA2B
Supplementary Data 3	human	1921	Naive B	0 | 0.401449410147408 | 1 | 0.997 | 0 | Naive B | RPL32
Supplementary Data 3	human	1922	Naive B	1.21527761794147e-305 | 0.41372305118889 | 0.196 | 0.039 | 2.66692673257255e-301 | Naive B | NEIL1
Supplementary Data 3	human	1923	Naive B	1.40088776581336e-296 | 0.439296349758345 | 0.391 | 0.127 | 3.07424820207743e-292 | Naive B | CCR7
Supplementary Data 3	human	1924	Naive B	1.15794418789831e-286 | 0.450730892495826 | 0.434 | 0.243 | 2.54110852034285e-282 | Naive B | PPM1K
Supplementary Data 3	human	1925	Naive B	7.67814569468489e-281 | 0.409497753771585 | 0.319 | 0.118 | 1.6849690726986e-276 | Naive B | TRAF5
Supplementary Data 3	human	1926	Naive B	5.52882117963692e-230 | 0.443891435660229 | 0.576 | 0.384 | 1.21329980787132e-225 | Naive B | STK17A
Supplementary Data 3	human	1927	Naive B	1.59708162560244e-192 | 0.567100023772989 | 0.22 | 0.141 | 3.50479562738456e-188 | Naive B | HLA-DQA2
Supplementary Data 3	human	1928	Naive B	7.72641194673654e-315 | 0.440054704403654 | 0.686 | 0.574 | 1.69556110171133e-310 | Naive B | SNHG8
Supplementary Data 3	human	1929	Naive B	1.13635098543487e-322 | 0.403651605334292 | 0.332 | 0.199 | 2.49372223753682e-318 | Naive B | GAPT
Supplementary Data 3	human	1930	Naive B	2.40384675590183e-318 | 0.407448935059534 | 0.335 | 0.179 | 5.27524170582658e-314 | Naive B | MHENCR
Supplementary Data 3	human	2200	NK	0 | 2.537774084172 | 0.973 | 0.217 | 0 | NK | GNLY
Supplementary Data 3	human	2201	NK	0 | 2.0093314229939 | 0.939 | 0.156 | 0 | NK | FGFBP2
Supplementary Data 3	human	2202	NK	0 | 1.97753835112926 | 0.998 | 0.337 | 0 | NK | NKG7
Supplementary Data 3	human	2203	NK	0 | 1.97158978997591 | 0.958 | 0.146 | 0 | NK | GZMB
Supplementary Data 3	human	2204	NK	0 | 1.90353176380886 | 0.973 | 0.196 | 0 | NK | PRF1
Supplementary Data 3	human	2205	NK	0 | 1.80706282510558 | 0.784 | 0.105 | 0 | NK | SPON2
Supplementary Data 3	human	2206	NK	0 | 1.79149329522368 | 0.838 | 0.045 | 0 | NK | TRDC
Supplementary Data 3	human	2207	NK	0 | 1.77208853995597 | 0.977 | 0.159 | 0 | NK | KLRD1
Supplementary Data 3	human	2208	NK	0 | 1.74995594007754 | 0.99 | 0.237 | 0 | NK | CST7
Supplementary Data 3	human	2209	NK	0 | 1.73767483760822 | 0.958 | 0.301 | 0 | NK | CD247
Supplementary Data 3	human	2210	NK	0 | 1.73248173025352 | 0.845 | 0.068 | 0 | NK | KLRF1
Supplementary Data 3	human	2211	NK	0 | 1.61076172770321 | 0.967 | 0.239 | 0 | NK | CTSW
Supplementary Data 3	human	2212	NK	0 | 1.56415398445415 | 0.982 | 0.237 | 0 | NK | GZMA
Supplementary Data 3	human	2213	NK	0 | 1.56041223082151 | 0.91 | 0.195 | 0 | NK | HOPX
Supplementary Data 3	human	2214	NK	0 | 1.55434183617014 | 0.691 | 0.089 | 0 | NK | CLIC3
Supplementary Data 3	human	2215	NK	0 | 1.53762382229631 | 0.94 | 0.301 | 0 | NK | CCL5
Supplementary Data 3	human	2216	NK	0 | 1.46668577631489 | 0.801 | 0.136 | 0 | NK | KLRB1
Supplementary Data 3	human	2217	NK	0 | 1.44052324514668 | 0.915 | 0.185 | 0 | NK | GZMH
Supplementary Data 3	human	2218	NK	0 | 1.29163570376025 | 0.825 | 0.214 | 0 | NK | CCL4
Supplementary Data 3	human	2219	NK	0 | 1.26505390647968 | 0.291 | 0.043 | 0 | NK | MYOM2
Supplementary Data 3	human	2220	NK	0 | 1.19031296978061 | 0.933 | 0.306 | 0 | NK | GZMM
Supplementary Data 3	human	2221	NK	0 | 1.17053155953852 | 0.772 | 0.283 | 0 | NK | CD7
Supplementary Data 3	human	2222	NK	0 | 1.16552285557647 | 0.906 | 0.227 | 0 | NK | FCGR3A
Supplementary Data 3	human	2223	NK	0 | 1.11412088497204 | 0.613 | 0.092 | 0 | NK | IL2RB
Supplementary Data 3	human	2224	NK	0 | 1.10989954285375 | 0.967 | 0.512 | 0 | NK | ARL4C
Supplementary Data 3	human	2225	NK	0 | 1.10620330409347 | 0.932 | 0.588 | 0 | NK | ABHD17A
Supplementary Data 3	human	2226	NK	0 | 1.10435271798318 | 0.671 | 0.281 | 0 | NK | CMC1
Supplementary Data 3	human	2227	NK	0 | 1.09978704545232 | 0.683 | 0.097 | 0 | NK | ADGRG1
Supplementary Data 3	human	2228	NK	0 | 1.09951231073992 | 0.156 | 0.027 | 0 | NK | PTGDS
Supplementary Data 3	human	2229	NK	0 | 1.05939592377225 | 0.568 | 0.112 | 0 | NK | LAIR2
Supplementary Data 3	human	2230	NK	0 | 1.04577836821494 | 0.712 | 0.144 | 0 | NK | MATK
Supplementary Data 3	human	2231	NK	0 | 1.01998282356322 | 0.363 | 0.024 | 0 | NK | KLRC2
Supplementary Data 3	human	2232	NK	0 | 0.986592204087027 | 0.589 | 0.069 | 0 | NK | PRSS23
Supplementary Data 3	human	2233	NK	0 | 0.973909656576322 | 0.778 | 0.235 | 0 | NK | TRBC1
Supplementary Data 3	human	2234	NK	0 | 0.960204572315843 | 0.446 | 0.055 | 0 | NK | CD160
Supplementary Data 3	human	2235	NK	0 | 0.949173291075555 | 0.986 | 0.798 | 0 | NK | HCST
Supplementary Data 3	human	2236	NK	0 | 0.938922385416416 | 0.962 | 0.791 | 0 | NK | IFITM2
Supplementary Data 3	human	2237	NK	0 | 0.92446278837793 | 0.442 | 0.069 | 0 | NK | TRGC1
Supplementary Data 3	human	2238	NK	0 | 0.911598734636224 | 0.574 | 0.083 | 0 | NK | S1PR5
Supplementary Data 3	human	2239	NK	0 | 0.911565829582302 | 0.782 | 0.243 | 0 | NK | C12orf75
Supplementary Data 3	human	2240	NK	0 | 0.910293243521299 | 0.643 | 0.156 | 0 | NK | PYHIN1
Supplementary Data 3	human	2241	NK	0 | 0.907391483231803 | 0.561 | 0.095 | 0 | NK | TTC38
Supplementary Data 3	human	2242	NK	0 | 0.892780601405454 | 0.892 | 0.573 | 0 | NK | RARRES3
Supplementary Data 3	human	2243	NK	0 | 0.88921665806743 | 0.692 | 0.261 | 0 | NK | APMAP
Supplementary Data 3	human	2244	NK	0 | 0.884444730343643 | 0.243 | 0.019 | 0 | NK | KLRC1
Supplementary Data 3	human	2245	NK	0 | 0.880353726478276 | 0.957 | 0.657 | 0 | NK | EFHD2
Supplementary Data 3	human	2246	NK	0 | 0.875609660189427 | 0.776 | 0.395 | 0 | NK | RUNX3
Supplementary Data 3	human	2247	NK	0 | 0.86178865731504 | 0.522 | 0.095 | 0 | NK | NCR3
Supplementary Data 3	human	2248	NK	0 | 0.850207603078151 | 0.665 | 0.185 | 0 | NK | SAMD3
Supplementary Data 3	human	2249	NK	0 | 0.840413243036181 | 0.761 | 0.299 | 0 | NK | SYNE2
Supplementary Data 3	human	2250	NK	0 | 0.839382145698302 | 0.398 | 0.072 | 0 | NK | XCL2
Supplementary Data 3	human	2251	NK	0 | 0.838575823215391 | 0.907 | 0.597 | 0 | NK | CD81
Supplementary Data 3	human	2252	NK	0 | 0.834120987685124 | 0.512 | 0.121 | 0 | NK | CEP78
Supplementary Data 3	human	2253	NK	0 | 0.829733079148744 | 0.103 | 0.011 | 0 | NK | HBA1
Supplementary Data 3	human	2254	NK	0 | 0.822301561137442 | 0.551 | 0.097 | 0 | NK | FCRL6
Supplementary Data 3	human	2255	NK	0 | 0.821608280231739 | 0.473 | 0.145 | 0 | NK | SYNGR1
Supplementary Data 3	human	2256	NK	0 | 0.820793198052811 | 0.924 | 0.66 | 0 | NK | CD63
Supplementary Data 3	human	2257	NK	0 | 0.820468968199501 | 0.64 | 0.216 | 0 | NK | CHST12
Supplementary Data 3	human	2258	NK	0 | 0.804099963713365 | 0.504 | 0.092 | 0 | NK | TXK
Supplementary Data 3	human	2259	NK	0 | 0.795099217662326 | 0.878 | 0.622 | 0 | NK | LITAF
Supplementary Data 3	human	2260	NK	0 | 0.789252635630383 | 0.826 | 0.512 | 0 | NK | ID2
Supplementary Data 3	human	2261	NK	0 | 0.788380309049151 | 0.663 | 0.287 | 0 | NK | SYNE1
Supplementary Data 3	human	2262	NK	0 | 0.785205283924336 | 0.753 | 0.404 | 0 | NK | IL32
Supplementary Data 3	human	2263	NK	0 | 0.776640976810118 | 0.393 | 0.158 | 0 | NK | IGFBP7
Supplementary Data 3	human	2264	NK	0 | 0.7761014919363 | 0.767 | 0.343 | 0 | NK | IFITM1
Supplementary Data 3	human	2265	NK	0 | 0.770281259598611 | 0.445 | 0.053 | 0 | NK | PTGDR
Supplementary Data 3	human	2266	NK	0 | 0.762186511292674 | 0.592 | 0.288 | 0 | NK | GNPTAB
Supplementary Data 3	human	2267	NK	0 | 0.742706083494941 | 0.591 | 0.312 | 0 | NK | CX3CR1
Supplementary Data 3	human	2268	NK	0 | 0.741434467459369 | 0.515 | 0.128 | 0 | NK | MYBL1
Supplementary Data 3	human	2269	NK	0 | 0.740572353574272 | 0.675 | 0.373 | 0 | NK | APOBEC3G
Supplementary Data 3	human	2270	NK	0 | 0.739314953414364 | 0.997 | 0.958 | 0 | NK | CALM1
Supplementary Data 3	human	2271	NK	0 | 0.731182851401603 | 0.461 | 0.078 | 0 | NK | TBX21
Supplementary Data 3	human	2272	NK	0 | 0.731145705684225 | 0.476 | 0.077 | 0 | NK | C1orf21
Supplementary Data 3	human	2273	NK	0 | 0.730591160136444 | 0.569 | 0.165 | 0 | NK | ZAP70
Supplementary Data 3	human	2274	NK	0 | 0.725544853051043 | 0.854 | 0.604 | 0 | NK | PLAC8
Supplementary Data 3	human	2275	NK	0 | 0.720259119121728 | 0.87 | 0.565 | 0 | NK | EVL
Supplementary Data 3	human	2276	NK	0 | 0.71955287949947 | 0.698 | 0.395 | 0 | NK | ARPC5L
Supplementary Data 3	human	2277	NK	0 | 0.703530420590867 | 0.796 | 0.585 | 0 | NK | MBP
Supplementary Data 3	human	2278	NK	0 | 0.694226626542144 | 0.481 | 0.146 | 0 | NK | TFDP2
Supplementary Data 3	human	2279	NK	0 | 0.678356134077465 | 0.945 | 0.823 | 0 | NK | 2024-09-07 00:00:00
Supplementary Data 3	human	2280	NK	0 | 0.671745420661184 | 0.833 | 0.661 | 0 | NK | PPP2R5C
Supplementary Data 3	human	2281	NK	0 | 0.671698568968109 | 0.65 | 0.257 | 0 | NK | SKAP1
Supplementary Data 3	human	2282	NK	0 | 0.670324237108174 | 0.562 | 0.224 | 0 | NK | PTPN4
Supplementary Data 3	human	2283	NK	0 | 0.660547796853812 | 0.893 | 0.652 | 0 | NK | CD99
Supplementary Data 3	human	2284	NK	0 | 0.658089243238275 | 0.668 | 0.408 | 0 | NK | SLC9A3R1
Supplementary Data 3	human	2285	NK	0 | 0.656445927182962 | 0.749 | 0.521 | 0 | NK | PRMT2
Supplementary Data 3	human	2286	NK	0 | 0.6548825902098 | 0.972 | 0.906 | 0 | NK | UBB
Supplementary Data 3	human	2287	NK	0 | 0.65254993655068 | 0.308 | 0.018 | 0 | NK | SH2D1B
Supplementary Data 3	human	2288	NK	0 | 0.649154326329868 | 0.533 | 0.189 | 0 | NK | PRKCH
Supplementary Data 3	human	2289	NK	0 | 0.641845920643143 | 0.995 | 0.958 | 0 | NK | MYL12A
Supplementary Data 3	human	2290	NK	0 | 0.632432465048534 | 0.576 | 0.352 | 0 | NK | ALOX5AP
Supplementary Data 3	human	2291	NK	0 | 0.629273519416263 | 0.399 | 0.071 | 0 | NK | PLEKHF1
Supplementary Data 3	human	2292	NK	0 | 0.627371889870223 | 0.749 | 0.523 | 0 | NK | PAXX
Supplementary Data 3	human	2293	NK	0 | 0.626103682684974 | 0.769 | 0.47 | 0 | NK | IL2RG
Supplementary Data 3	human	2294	NK	0 | 0.623805293575335 | 0.556 | 0.227 | 0 | NK | RHOC
Supplementary Data 3	human	2295	NK	0 | 0.62224833202821 | 1 | 0.998 | 0 | NK | HLA-C
Supplementary Data 3	human	2296	NK	0 | 0.622218153971721 | 0.626 | 0.253 | 0 | NK | RORA
Supplementary Data 3	human	2297	NK	0 | 0.619451430440364 | 0.545 | 0.333 | 0 | NK | CD300A
Supplementary Data 3	human	2298	NK	0 | 0.60740166674368 | 0.709 | 0.321 | 0 | NK | LCK
Supplementary Data 3	human	2299	NK	0 | 0.606194300159854 | 0.396 | 0.083 | 0 | NK | TGFBR3
Supplementary Data 3	human	2300	NK	0 | 0.605766654610653 | 0.819 | 0.735 | 0 | NK | JAK1
Supplementary Data 3	human	2301	NK	0 | 0.605080070597993 | 1 | 0.997 | 0 | NK | HLA-A
Supplementary Data 3	human	2302	NK	0 | 0.596416477764545 | 0.382 | 0.129 | 0 | NK | GK5
Supplementary Data 3	human	2303	NK	0 | 0.585886878042999 | 1 | 1 | 0 | NK | B2M
Supplementary Data 3	human	2304	NK	0 | 0.583501448495307 | 0.948 | 0.834 | 0 | NK | RAP1B
Supplementary Data 3	human	2305	NK	0 | 0.57813756544242 | 0.401 | 0.139 | 0 | NK | TRG-AS1
Supplementary Data 3	human	2306	NK	0 | 0.576608444786806 | 0.914 | 0.823 | 0 | NK | RAC2
Supplementary Data 3	human	2307	NK	0 | 0.573552568560931 | 0.561 | 0.353 | 0 | NK | GNG2
Supplementary Data 3	human	2308	NK	0 | 0.573278932979923 | 0.482 | 0.311 | 0 | NK | METRNL
Supplementary Data 3	human	2309	NK	0 | 0.572126000609141 | 0.603 | 0.393 | 0 | NK | DSTN
Supplementary Data 3	human	2310	NK	0 | 0.571426359934818 | 0.995 | 0.964 | 0 | NK | PFN1
Supplementary Data 3	human	2311	NK	0 | 0.57137284327452 | 0.726 | 0.548 | 0 | NK | SUN2
Supplementary Data 3	human	2312	NK	0 | 0.562160505720024 | 0.533 | 0.304 | 0 | NK | TPST2
Supplementary Data 3	human	2313	NK	0 | 0.560909495003225 | 0.482 | 0.212 | 0 | NK | FKBP11
Supplementary Data 3	human	2314	NK	0 | 0.559554329005213 | 0.539 | 0.317 | 0 | NK | RASSF1
Supplementary Data 3	human	2315	NK	0 | 0.557298316238568 | 0.398 | 0.118 | 0 | NK | LINC01871
Supplementary Data 3	human	2316	NK	0 | 0.553824065063367 | 0.656 | 0.481 | 0 | NK | DHRS7
Supplementary Data 3	human	2317	NK	0 | 0.550315630918613 | 0.648 | 0.445 | 0 | NK | BTN3A2
Supplementary Data 3	human	2318	NK	0 | 0.549938964814304 | 0.342 | 0.071 | 0 | NK | SH2D2A
Supplementary Data 3	human	2319	NK	0 | 0.547611587514798 | 0.381 | 0.133 | 0 | NK | SYTL3
Supplementary Data 3	human	2320	NK	0 | 0.545005874480485 | 0.36 | 0.169 | 0 | NK | ASCL2
Supplementary Data 3	human	2321	NK	0 | 0.542475251616552 | 0.666 | 0.474 | 0 | NK | ITGAL
Supplementary Data 3	human	2322	NK	0 | 0.541528027557091 | 0.895 | 0.802 | 0 | NK | HLA-F
Supplementary Data 3	human	2323	NK	0 | 0.537905292439352 | 0.442 | 0.198 | 0 | NK | PLA2G16
Supplementary Data 3	human	2324	NK	0 | 0.53466787491158 | 0.479 | 0.243 | 0 | NK | STOM
Supplementary Data 3	human	2325	NK	0 | 0.534394037131322 | 0.803 | 0.668 | 0 | NK | BIN2
Supplementary Data 3	human	2326	NK	0 | 0.531847730890027 | 0.74 | 0.593 | 0 | NK | CCND3
Supplementary Data 3	human	2327	NK	0 | 0.531499919365555 | 0.853 | 0.632 | 0 | NK | PLEK
Supplementary Data 3	human	2328	NK	0 | 0.530978499957089 | 0.76 | 0.672 | 0 | NK | CALR
Supplementary Data 3	human	2329	NK	0 | 0.529241146194523 | 0.349 | 0.09 | 0 | NK | MCTP2
Supplementary Data 3	human	2330	NK	0 | 0.52825719128395 | 0.456 | 0.257 | 0 | NK | HDDC2
Supplementary Data 3	human	2331	NK	0 | 0.524540733561655 | 0.446 | 0.25 | 0 | NK | DDIT4
Supplementary Data 3	human	2332	NK	0 | 0.523598115851508 | 0.411 | 0.198 | 0 | NK | DENND2D
Supplementary Data 3	human	2333	NK	0 | 0.519035192976831 | 0.566 | 0.407 | 0 | NK | XBP1
Supplementary Data 3	human	2334	NK	0 | 0.5188893823148 | 0.386 | 0.141 | 0 | NK | PRDM1
Supplementary Data 3	human	2335	NK	0 | 0.51560839072726 | 0.646 | 0.338 | 0 | NK | CD2
Supplementary Data 3	human	2336	NK	0 | 0.514422545220082 | 0.731 | 0.576 | 0 | NK | CLEC2B
Supplementary Data 3	human	2337	NK	0 | 0.509520873368692 | 0.36 | 0.2 | 0 | NK | STARD3NL
Supplementary Data 3	human	2338	NK	0 | 0.508936936069302 | 0.864 | 0.759 | 0 | NK | RNF213
Supplementary Data 3	human	2339	NK	0 | 0.506626652779758 | 0.68 | 0.477 | 0 | NK | TBC1D10C
Supplementary Data 3	human	2340	NK	0 | 0.504915190976673 | 0.221 | 0.017 | 0 | NK | AKR1C3
